loan,income,balance
No,50562.4986069294,751.631732836333
No,23122.6110304004,625.772022490437
No,20289.6747200262,486.224823282763
No,64016.7603980853,1302.13421827805
No,15480.2077785454,1233.73552347869
No,11573.8484490094,1220.27693189676
No,62140.9254615139,982.514587249152
No,13190.8322602958,306.041314131214
No,19269.6816815998,806.699910999563
No,36183.6566367513,789.326869307377
No,23170.5647926284,1481.57398076178
No,59100.8511498722,1228.78852913204
No,58247.1215740083,464.9391825004
No,15052.4457238653,958.047432763855
No,21294.1484759847,0
No,58551.3595877966,1523.9302766086
No,50633.7925605149,0
No,34086.3870439287,387.75527193235
No,45588.180687979,1194.20572499595
No,10766.9377730224,1430.82481135904
No,18922.0343634547,1251.99489098262
No,19078.8919047644,207.925970320052
No,34190.1897212476,1596.38595214977
No,33769.6048655454,0
No,39344.1240263279,1213.35295480262
No,40524.3386075399,407.263424219925
No,43014.2207503651,786.585649124404
No,14030.3605474387,695.476439342878
No,19139.2664321704,1113.23688519268
No,20627.8189153679,717.205265524902
No,39167.9726848544,374.926190630489
No,15728.9107072974,270.599297436056
No,20468.4408385118,1334.78080792518
No,35494.5978623224,280.614830515579
No,41626.6876952005,143.917847054434
No,44268.9587280937,1027.05457933546
No,33070.4990606837,127.54538940606
Yes,33453.406538286,1809.40986352205
No,61438.0944057847,1626.39108717515
No,48380.5108388692,628.87553620734
No,22395.8823581039,385.350358534473
No,29020.7290572193,753.999942823528
No,33475.7442375698,650.2493011075
No,58488.7902999066,232.763666039282
No,43471.7803207004,1005.62300888315
No,29761.5445256896,82.4275698236085
No,18664.9010060066,41.3855163829771
No,25855.917022987,510.657513331156
No,54043.0062999103,1588.91625121915
No,23495.5655168774,1127.43595508475
No,23037.4137184069,1242.72294339113
No,48766.8009059003,1730.11045772474
No,33887.763638343,915.462438962574
No,31992.2422205879,65.3329838593119
No,21403.0777065766,180.171498916997
No,48055.4122370631,989.262577822306
No,51112.9378660257,314.985176814067
No,36487.990989239,607.27706010457
No,15835.6275220604,724.437846238017
No,44053.2560569607,832.217401259712
No,12519.7683906824,794.146806723789
No,39082.7860963992,1806.71487708391
No,29642.9102659475,394.501839643007
No,44764.2888968549,108.003864382255
No,27622.9041506617,806.550181313343
No,38410.8435707644,845.077745416634
No,39712.958918746,659.808946789516
No,39317.9041803876,1248.83064907828
No,34237.6456678607,852.522041028705
No,47228.3409313744,878.927937083077
No,16585.0280991299,819.912190542397
No,34213.4915205813,0
No,34549.0864666961,620.681596802363
No,49353.9506343612,917.856226992842
No,26164.8446811129,539.441908788564
No,42318.9332825577,747.139341956808
No,44429.0667539874,864.460772629318
No,9995.04163332249,391.998226720825
No,57657.2822222499,151.260770326673
No,34352.7003173698,873.125525094058
No,55369.201386131,28.7897760191421
No,57232.2685587695,228.511851114921
No,27734.7389829589,1190.13932322518
No,12107.7418248053,1845.97643893727
No,42776.3018691308,107.154768462625
No,55021.5518021545,2058.78478074305
No,46492.6488301171,914.637312628131
No,45702.4016718804,799.73270458257
No,34679.4827616344,890.248108001647
No,43228.8058978192,1184.49229812903
No,42672.129149678,1143.12286444744
No,31371.7810801086,718.743118187293
No,43515.3022044232,847.654914338946
No,50647.8724040193,1067.27320063911
No,32574.3412705245,791.542583674003
No,37241.440631236,826.355312408359
No,23492.3232419236,652.755692307818
No,36439.6609398738,827.634736669455
No,16509.5229344982,704.095463378673
No,29661.4635320764,773.593731357215
No,42978.3936060898,402.129014682231
No,30065.4443474788,411.537626865253
No,27262.0579810414,340.964399114303
No,14500.6291712537,1021.56825009016
No,30517.2082497801,1323.64068113702
No,18205.2317816041,1362.6444485929
No,24735.5506928776,347.460916522461
Yes,35589.7338305398,1610.48401491748
No,40843.0997786338,1313.83680422269
No,19125.6849820595,705.390544240798
No,45280.8192290912,705.735232894335
No,38968.4157913305,0
No,23735.4085420558,0
No,52422.7802153993,1562.66985789502
No,19039.1682730003,655.611221042021
No,20758.4712409247,780.254075842619
No,40038.683105794,946.137573571247
No,46207.7798397669,1402.51244469243
No,52711.6173635883,321.588332058415
No,22471.4457240322,1824.29374770111
No,23562.2906124825,0
No,26768.9174174437,602.195012175499
No,40016.4759256171,314.45919529541
No,64440.2175262069,1223.71401172324
No,55459.4529950443,487.11688827906
No,52838.8493294787,324.851543385128
No,48070.1593162269,98.2290556803614
No,18063.8883588351,0
No,15967.9908471267,345.799607124424
No,32571.1692558153,869.308119274179
No,37212.2693602431,437.555256719357
No,34129.6560741734,323.595054114491
No,45569.0675184161,1286.90555743471
No,20578.8072250756,940.47935428257
No,35045.438734077,1385.30347695259
No,33216.3531980412,765.818663634114
No,53004.5854640233,599.009724958459
No,17598.4340274502,1153.3292507774
No,34359.8412383948,352.278325535015
No,59680.0022588775,226.217345575457
No,30340.120404255,754.968696018072
No,43899.0842902538,1713.53785147756
No,33293.7947247849,969.538309805488
No,34401.017743276,1024.61298649142
No,25272.4860672589,838.653016857442
No,47029.260367657,1072.03377011872
No,18551.5300581174,686.694378860884
No,50127.9556316689,715.544075669576
No,40314.2715443769,1130.77214546715
No,44825.8658404379,1286.63632041227
No,33266.5194383876,937.501193105071
No,14992.3867271917,1881.25652109686
No,49372.8359844109,135.953345751202
No,19774.9238785274,1471.92392898896
No,37877.6045199555,773.171566359335
No,50688.4963275297,552.672566101431
No,35873.2286380915,1074.08765319171
No,22783.4209710542,137.431468636565
No,12062.3943636302,523.831492714496
No,33254.5284949545,724.537790180162
Yes,50930.9107859245,2040.59017105597
No,22823.6278584034,1415.89080238048
No,54992.9893047717,174.483634673712
No,36864.6892862884,805.314488077273
No,13547.0785381477,1008.03312956121
No,21665.5268097879,0
No,44474.420294412,1078.41038955072
No,32373.771051203,768.694006876275
No,42212.0303371115,391.189784489765
No,46910.7978946537,0
No,18042.0176142666,1318.57773531948
No,40698.9761263581,955.449340796982
No,33666.1042566101,1425.53485976141
No,14916.4446906476,1196.49194120137
Yes,58606.4862432055,2038.89185057887
No,15846.655228066,1047.99823953348
No,46702.239073216,995.346099927345
No,29945.5660173299,1657.25590018684
No,18244.166018854,396.582633428736
No,13180.5021134281,594.558985346466
No,50210.0694668726,931.710876495276
No,44778.0460012765,1318.80706574655
No,36070.138850872,24.2635999898018
No,48914.5602035217,713.673397858288
No,53044.8356060182,891.751685184564
No,44037.8475163971,1794.41157502235
No,17049.6600099038,1412.08996685442
Yes,64135.4310819166,2024.82021156467
No,42578.0459414764,399.597296046437
Yes,39163.3610556876,1598.02083082886
No,31754.023779871,1045.31135178129
Yes,25706.6477744655,2578.46902158917
No,42292.4901451926,1113.2891420998
No,16097.2170185444,645.118687643084
No,15873.6128609255,861.104127009331
No,21432.7264338213,408.218352153679
No,21590.9618652424,794.973101379144
No,36546.8231488484,1477.63795612057
No,33377.360386157,634.399979828231
No,38080.9623405107,798.082090735915
No,19919.5634409027,0
No,16381.2031300222,980.101705745882
No,27706.9538518972,831.245423092704
Yes,20103.602739227,2083.22837647615
No,21511.4578059897,1436.07482635181
No,28845.0222016802,1467.22519103062
No,37879.2565232606,469.438477180174
No,31032.3859736364,1166.71587666917
No,32089.6246466696,844.041292318579
No,15757.9335417675,1538.97375070282
No,39067.7515107504,562.701116936926
No,29229.5316824489,1112.11088540741
No,33647.993225282,246.39376404033
No,60196.1826087633,562.723868379586
No,42486.3989116241,916.569239827395
No,28477.2795325714,618.5663093699
No,15467.2189070394,1604.6137382887
No,42308.052316687,847.614963857933
No,52543.8282903446,304.482793486527
No,31986.5712070236,778.819743345405
No,13968.5080055771,1464.39479015494
No,37782.9970839142,221.47998570854
No,39064.994480207,592.045181611353
No,34055.5715925025,1010.61245522492
No,49316.9977584631,1194.45646352906
No,52237.7254846561,844.312566858413
No,19020.2959614411,179.503977524429
No,32120.3172410799,355.930112598893
No,21280.8766053934,1776.72897362065
No,25050.827087992,27.3018826937546
No,20753.5181088166,631.019886409912
No,49989.3074311213,187.977684707438
No,11793.1617767047,1511.43409836329
No,22094.7480844484,1008.47823148071
No,43829.6950758028,820.493047331982
No,40057.0774440998,112.033309975348
No,20773.1332965924,1675.65876432611
No,14833.289667755,592.893197700487
No,36004.3787656855,492.39892684554
No,46096.1601457535,364.746192677668
No,44194.5137131782,1025.32734772889
No,38635.364437286,612.657277408042
No,38676.5456644415,1456.63098450781
No,13099.5888853228,1762.59824620554
No,27351.4288203371,180.095142403637
Yes,15179.7493287096,1721.97302703926
No,30822.454186489,0
No,69547.4369460224,1029.78686137899
No,55294.9511030761,268.443287008073
No,39019.6896454184,1711.43208391272
No,36886.9862572698,0
No,22241.7034671195,1295.81806531379
No,21623.0364539985,1722.12591993846
No,23546.3963352205,560.381753116869
No,41328.4276238236,676.572023475436
No,28231.0120735046,518.93699412848
No,18130.3220987571,626.404687195669
No,38020.6399233986,524.380176840498
No,33932.8527518265,0
No,60790.9083158423,517.499185500047
No,22083.9085966864,563.369693580382
No,59740.7325304862,865.886543679469
No,24698.8272377675,618.119217335142
No,41417.0536914817,1428.81282966821
No,34701.8024887858,1195.62870012121
No,29211.398463684,218.014100689461
No,38038.6038911651,1434.13804791172
No,48843.0018072785,506.267392227237
No,34622.6862457067,1322.36785444532
No,49317.8348463311,584.818827844497
No,35017.8533639568,815.072837026635
No,50956.67560531,0
No,21445.5300432689,489.927554476048
No,42211.3598012121,644.88983010905
No,36468.7244958993,1151.20364449996
No,27532.6535733937,1440.43396156724
No,12588.108122033,858.215383079938
No,29021.7452781286,0
No,54053.903924382,0
Yes,15964.2091821951,1402.20572671052
No,23505.1976209285,1171.7247120782
No,44664.005908681,662.302632070322
No,12893.9590863901,1142.73479164867
No,37465.3600970998,785.430997498407
No,32899.6067177725,705.548610503539
No,17432.2735890031,1713.31247126829
No,38982.3915157176,861.642116047731
No,37094.5678677176,398.427319929336
No,16617.5700884556,703.685970450978
No,52360.9128805627,366.260111383432
No,41781.7285800243,1054.1159630688
No,53266.3383188017,189.732742353513
No,41883.4142988308,944.204246156795
No,36969.1717526428,0
No,28352.5533921151,499.913435722248
No,59647.4402882698,866.31097695602
No,39172.9452351635,761.988490630495
No,50099.2936231523,1150.99981758188
No,51027.0683584044,53.4370529548792
No,36057.4011097469,319.767426854798
No,35116.5909600078,0
No,41217.3493585232,222.105456229842
No,21309.2510819392,1336.99863968121
No,26604.5570945362,1397.50486310496
No,37520.2533303122,794.584066954045
No,18213.0759618371,883.157341326026
No,17198.9835593493,1168.1673080252
No,38275.9533677335,257.447025110164
No,17105.8670470047,1273.48851311202
No,17084.048577191,1934.51114219071
No,17986.7635790881,1704.01419282432
No,25667.8659407236,220.891418767173
No,51306.2686232584,323.305124093072
No,31476.5166150492,969.404142604547
No,50316.8015163965,385.185120450238
No,40907.4969532705,995.40840887124
No,40751.4074796687,758.392131608197
No,23515.1313179576,652.867587670394
No,15810.5741940783,903.176837327325
No,24857.9065324464,533.429586263046
No,23250.384513708,1151.85630836281
No,43878.8133733466,1271.32854424032
No,44757.692802711,136.118440276158
No,15850.7772560773,1171.95044240375
No,49989.5995789838,512.660945594458
No,28370.8659088461,172.157592295485
No,42125.9373293965,1256.22265846487
No,57505.9653004257,835.837183227152
No,61064.3875769551,1026.63361568078
No,16002.3554700591,1144.27482876516
No,15728.0479104477,682.954298780229
No,45377.7233416886,797.672816440294
No,62335.1968533621,97.3269353362984
No,7761.31894307372,1436.32931848388
No,15880.4471490978,1325.624925599
No,50508.7464409683,1462.69493022106
No,55659.4732930998,191.913012578999
No,44173.8277325458,854.884279854547
No,34598.4343942247,864.343796306282
No,46953.4182817587,476.567195634253
No,50955.1065346111,1155.68038885258
No,32068.1465386873,1127.70019314671
No,62192.9956472797,0
No,31328.0435013798,312.916985128483
No,16371.6977475365,467.894660421885
No,16810.5595800266,1055.59777321371
No,13609.631284009,989.235474989736
No,40462.5538115373,245.70672370182
No,43627.3279236822,585.752613204564
No,39175.0805291355,610.854306313866
No,40138.8417326327,258.036510671323
No,37351.3396590005,1092.99815937252
No,27145.7032793199,1387.87328681612
No,49704.5119584713,833.084193233188
No,41802.944332633,1184.87086972763
No,17152.1579637038,916.794393751044
No,22909.430467279,1427.33757806663
No,19064.6221920762,1413.27442745588
No,18024.2817202795,1592.54963490252
No,26941.7977424554,0
No,34803.5337637529,1050.20409704366
No,35899.2558430202,1511.17770618893
No,37232.293745958,894.681739327321
No,12195.9699546127,781.613729542008
No,43311.6406962292,0
No,38342.715005316,1094.88661521626
No,59266.9608687076,0
No,18687.0451725029,875.670060915039
No,40936.906439517,81.9180917096782
No,34679.9607338813,371.181858124564
No,19200.5018262535,1438.05549698093
No,67278.9484413768,674.598956464598
No,42228.9704754292,1097.7625478144
No,47787.5959226368,593.060286904382
No,35952.1936607058,1167.10118913466
No,33729.3898552217,1114.826925896
No,23866.9358580166,304.146597789837
No,40686.7601478226,353.63113130111
No,39010.1481869142,1269.42033524182
No,22710.8657401321,397.54248845196
No,49547.4658155602,607.166270936521
No,47991.5850452853,1667.48036480455
No,42971.901112669,956.311350604852
No,38637.4338847191,668.3980286378
No,37603.9721703408,290.679874013809
No,18776.3012421982,826.727455791863
No,48079.1253033663,1102.11145915496
No,36519.0901860126,348.658867896976
No,8926.799451933,991.232829247188
No,32751.6969190413,1224.23578236207
No,44666.9323010869,146.365856827095
No,18377.1497139722,697.135579980937
No,40740.3291117901,956.446909552778
No,13276.221116225,1184.90943155283
No,36530.4736214361,1702.23668300415
No,36850.9711754768,0
No,25045.7255420055,965.459761747828
No,25922.4167354017,331.164338742849
No,35425.6099922775,1307.09366867241
No,45027.538161563,1637.03755674049
No,11703.3805642246,1091.93210326853
No,17560.3718351052,1499.19013015969
No,22114.7182592628,770.290543708965
No,19188.9082733679,1147.35490966558
No,28437.7724528546,1037.27416271053
No,50447.7741503172,626.973938404489
No,55260.3498094267,847.720792941679
No,16454.749842006,1199.59268578389
No,54666.3774464645,1288.28509541537
No,33700.2126144862,675.225387145285
No,32502.6968388091,541.44096207966
No,18389.0790407725,1165.00739121577
No,26141.0059458739,1042.79193502536
No,42813.375110046,989.217092749214
No,27798.1683237731,586.602608270933
No,33302.240019542,931.591055383966
No,16514.3249498654,978.53856684773
No,47468.6697094555,958.936828886891
No,36019.4103983883,384.532041382923
No,43244.5237618794,645.075136365722
No,29502.4035832783,424.760272309022
No,33036.2413164312,612.551875753766
No,47470.0187655353,1381.44222217693
No,45560.9128917675,0
No,23954.2179245426,1096.02610874365
No,38714.5182938666,945.685449516158
No,20962.1064483564,722.768006648193
No,20563.1471269038,887.880819486513
No,19724.8326135229,1049.95328779119
No,29188.9427360122,728.041685121268
No,40084.0014692393,1114.90403246296
No,14185.1379196466,1451.30354178896
No,16007.6929485013,629.213189509353
No,49059.2627644256,630.230741457689
No,10776.4442846822,1372.97803245667
No,13904.4276434159,746.863836108701
No,16519.0832437927,1400.54583563652
No,46533.8564831326,971.35143511577
No,49097.9006748914,637.082386355173
No,34591.2382681188,1778.42910924859
No,12787.0905671847,678.205083642297
No,46617.8825725774,1094.77298187378
No,23996.7401964865,879.852004959113
No,38720.3815836494,1449.32434566807
No,43774.4421094367,322.00162519978
No,44104.9589155541,1430.57687000073
No,18884.1274708906,1199.3855860032
No,47684.5262213006,168.367517347414
No,15997.1711895633,1143.3982045504
No,38104.7732254315,416.906490149379
No,42194.3866996432,1352.61366887416
No,37793.2873225102,1431.74197311519
No,35747.7451040985,481.305040751321
No,46082.0432177328,774.073176557921
No,34749.7935898833,0
No,14256.7295542742,1186.89100186271
No,16679.8939738249,978.359335975962
No,30626.2239874826,1409.11216032403
No,54835.7700509163,1491.47928224386
No,18937.2069449315,1228.48496561983
No,44425.890616496,1553.47898510568
No,56081.0802320515,1200.04162184687
No,45435.4971157382,984.860839214177
No,38014.7600990968,558.320540180268
No,16007.4569754174,778.853871913263
No,45183.1451245658,163.353170816826
No,16479.5388337621,574.818229191728
No,39231.6504810631,1149.93685609785
No,22691.8824439653,774.53807406404
No,30400.5605118558,866.772499634281
No,36682.2825686063,325.859608024347
No,14898.3114661048,879.627008263598
No,19132.6948604593,160.50306078312
No,38210.7337742896,905.719002527264
No,13475.0195145782,649.931060017559
No,35737.6036276591,196.912925664956
No,25407.2159165707,488.566318858869
No,13124.5631922754,449.274316089442
No,40957.5222660038,824.802432209204
No,18630.3791308478,600.602171819777
No,62142.0610606175,912.065530843446
No,41281.9809640348,619.139261665316
No,60275.8833588615,225.364695124737
No,63536.7751705256,369.430953350466
No,54891.4339618085,745.666146610358
No,22692.6699880665,782.352280928641
No,23200.9709928678,1051.24716182541
No,9506.46030537807,613.601284003546
No,30397.1872633216,863.618400665702
No,29622.6077434668,943.086028421649
No,10671.9235752487,1102.63126154414
No,15444.9269201034,1175.13333149015
No,51484.245489143,491.449369823872
No,21829.0823944909,1131.08556788632
No,16319.1169756245,717.371845383157
No,17068.3388808094,517.300565516777
Yes,12181.902584317,2038.54315996182
No,22176.2762497007,868.494476319032
No,33328.2458835673,111.416890994626
No,13080.6887489066,1587.56439786646
No,21680.097686865,640.998430228533
No,17570.1950770634,1928.59211959305
No,18871.4017881629,759.678794164084
No,35652.7619798141,1306.35396408392
No,46791.0363559916,908.174289735733
No,28182.116302446,871.67741216338
No,38878.1745666488,0
No,53302.2130321841,0
No,24073.0909458376,947.525154569841
No,40849.9209013436,222.880275629056
No,30967.5887589274,1237.53437819226
No,36822.9249600433,1318.71911205766
No,9760.39956109943,1030.05211219446
No,62764.8842873843,925.706239813761
No,42131.5359555794,425.779790910006
No,21323.1632661849,1901.6537550579
Yes,41162.9336560565,1940.3716198907
No,24282.2285628356,227.31723199312
No,51238.5809287878,836.574229518366
No,20147.5118507633,981.997998407385
No,52689.2501384527,1186.79623136733
No,13186.1176938327,315.978748024358
No,21497.5288874548,768.447241174727
No,13962.3324283703,969.90946533819
No,50921.2562794578,1175.19147310583
No,20344.1782031723,1684.2753411013
No,48571.2600711802,1120.62319369579
No,52617.207089956,784.470053468051
No,38885.3103196378,604.980002579675
No,41755.3439780178,517.978901464771
No,41978.0478846199,270.264088797442
No,33986.6973244399,825.600966046992
No,51677.3454162215,623.517380541497
No,38328.6126282346,529.508360526441
No,12239.8838074693,1014.76966176828
No,44081.0348138192,288.534653798734
No,17104.0542524538,500.25272381345
No,37299.0792940605,565.675982283623
No,34297.8977552662,1005.33716823962
No,46320.8548881979,852.393368457823
No,34286.112453527,613.150113768004
No,52997.7310413533,905.565725913233
No,52507.5972870699,1086.18172881883
No,35807.0248552158,1057.17812713189
No,27454.6189545124,252.899460581594
No,16683.0530020691,1401.28270335388
No,36572.0256735791,1529.13125892736
No,21945.7930360235,947.453711010131
No,33917.5941246225,0
No,15495.0265880783,1312.90720253482
No,43581.1988403355,1269.2905749073
No,21530.3315137875,20.2580938434145
No,30818.5119478012,0
No,53407.2696317298,35.3229997480005
No,31465.9647696669,897.312690752823
No,38393.6118953888,1043.55235783125
No,33433.8289153912,1165.32396595771
No,55165.4729773302,1299.47321012077
No,21758.0228077015,675.776528968365
No,20550.6377000894,1202.38503020909
No,30746.3769711559,1190.15983100714
No,13909.3915908113,535.010596224683
No,43150.501726601,194.193554789385
No,46182.6649756,430.620319374712
No,59765.5996686006,1047.92709078908
No,26453.2892952264,220.791699313198
Yes,24126.029785681,1493.96853901776
No,15523.1029435474,856.655399246759
No,10596.5268944023,1635.50002360542
No,49215.0245344022,666.613888740094
Yes,49303.0094684327,1562.83791774789
No,48833.2287713088,255.888371780844
No,53800.5472092154,602.361701994454
No,28825.4745687684,1599.31469461935
No,36923.5521943078,150.94951081572
No,35460.8012411956,1388.81659047311
No,47924.6979109095,87.9486517918008
No,17969.7985313908,1935.82770125724
No,7677.89639750202,1289.3159628111
No,45496.9481609842,871.987212227636
No,44361.6208714047,1333.69998094298
No,37380.1443180605,181.179344587582
No,48206.731750984,791.182225188319
No,24556.0217815517,69.177023653734
No,54839.1236462734,940.894483512081
No,17866.5280381284,346.215577878245
No,39629.2001796429,214.84623495229
No,16998.6517153961,676.831307875609
No,37417.137823355,595.996994273606
No,23688.6489687946,999.391696394237
No,22433.6367726481,1447.04307363001
No,44769.8648263187,464.098477616815
No,29749.170678731,872.63990775056
No,25011.1033931994,381.704099186758
No,24262.6938973924,866.49676067859
No,23634.7485750949,1243.34410193846
No,37600.0753409499,1184.30802110083
No,25309.77323254,757.407102750296
No,56225.8207299037,939.258489668574
No,61472.8586941428,560.770233567651
No,26853.3009009738,971.278833313912
No,30151.3304613229,518.680792277915
No,28022.8368210329,834.263678916678
No,19454.3257965573,545.585579909597
No,39651.123507722,1057.35087177407
No,20222.9489909686,720.516450875564
No,37442.6425889869,1285.51797563905
No,30088.4425077181,406.339769411729
No,33392.7097834514,1023.89203173754
No,21319.0859608547,356.244118146921
No,31724.6285500371,657.088818826134
No,25802.2764766761,1168.54641431588
No,26227.3292753008,344.88224152182
No,24268.8284962213,535.335989397998
No,21373.3500951251,1222.9665870908
No,21436.5216376398,663.602728097061
No,20961.4652602437,591.537144690117
No,23362.9771743543,941.718008883302
No,35620.0652976999,434.544943739374
Yes,23096.0843640887,1804.19050453849
No,34227.947139365,0
No,28356.2519409008,0
No,52203.8589273578,586.470977472847
No,42407.7542299089,707.43614919
No,61096.4921750445,1491.6405870679
No,21650.8299183564,556.182234259286
No,44439.5287386404,683.14754196625
No,11857.4776351159,671.131730723303
No,43592.8341359861,1020.19775584997
No,13210.8776348588,1183.06770190887
No,19322.9696557329,1127.53613107086
No,32691.9238251651,1545.98280486837
No,44195.5445481969,1114.3977298144
No,41917.319765103,843.497244001002
No,34413.1959130021,1047.67337025525
No,17252.2542514058,810.540945659107
No,26425.6980101533,501.110562487269
No,21432.147052673,1031.63836091527
No,44082.1871282945,360.215031490771
No,40155.4514111614,1234.83167806921
Yes,37113.8830697644,2236.76421456131
No,32034.7121252064,750.840531468744
No,42465.9608187879,231.968340323912
No,41825.4039844618,1616.50019408524
No,49644.9187081982,981.799329814043
No,27284.5108594155,538.019925084371
No,48799.6549055704,136.30734254125
No,30905.479817434,614.940983622697
No,11659.1932751954,824.040741788241
No,44149.388311577,393.061267139273
No,18693.1879014694,759.397130569606
No,17541.0028662017,1743.79883736231
No,17503.6899747362,621.170106310103
No,54705.1269778723,1360.54717336406
No,37506.2067343011,253.521881501858
No,48709.5292601184,1392.33267765748
No,43525.0527725642,1508.25085941898
No,19447.9665572514,1823.86706045805
No,39423.5125227997,0
No,36557.2348355276,728.673461012883
No,56477.1308610149,1471.19873782547
No,32201.6340844054,967.256762447018
No,38792.3571871445,640.705982383149
No,15720.3824613913,559.566410763486
No,20010.576269278,1258.11453317171
No,32770.5790184123,1126.88769620057
No,46263.8850122052,1341.26314052855
No,50290.1441115538,751.101930768505
No,57313.2824969147,325.927636632494
No,20285.2251283281,905.901945054864
No,49035.2474604604,699.604275562255
No,51393.7887153379,996.445905646337
No,23825.0285135993,1034.1702134313
No,14763.5626843165,1464.63624150705
No,40382.5992622225,280.724169013609
No,41792.6729233945,725.867685728056
No,15419.1105209588,1162.59092159727
No,18002.547648728,193.719762500207
No,50250.9190142536,743.18182701654
No,43225.0418957429,1403.83983418344
No,52708.5598496177,460.139804417708
No,36290.16200667,1218.21988712889
No,51705.2716003957,903.987020156951
No,19759.5018682479,1473.69593100509
No,50763.9840052729,525.515682022251
Yes,14957.8163342872,1874.82261243745
No,42023.8887828787,700.622387844543
No,23297.1578875709,1164.66696609579
No,23201.826982472,1803.76634928102
No,22483.0958101843,451.711523066804
No,36231.8538227436,1101.98446046958
No,28198.005353463,1343.77712401475
No,38897.0794077548,606.435876464573
No,45380.6567630619,0
No,20963.3831145759,0
No,36495.0553896058,1140.82015178859
No,42515.0888693793,1597.64740187317
No,10316.3367412718,521.841479256212
No,13215.7858131515,837.521493456654
No,42322.246697405,390.310315291063
No,22127.0817878431,806.481972726929
No,38376.0906470453,890.266646268634
No,21376.6832351471,237.383029626622
No,11804.0344760529,808.396167027043
No,46128.8647070701,694.390945705502
No,42143.1984404939,492.25394545489
No,12939.009089927,460.595414827766
No,19805.8752348908,838.459954530528
No,38173.9257538527,675.842504719532
No,47406.2407650345,625.419874645033
No,27599.0723332859,45.4762817817571
No,30799.949385159,474.769235479092
No,46113.6471170703,1024.82365673274
No,40325.38480824,696.107576993413
No,25820.5874829041,953.533658439997
No,50690.2576998117,1143.85523050669
No,22595.4539568037,683.441300405235
No,30276.5707302591,644.604409116029
Yes,17133.9659619014,2034.67471782133
No,12235.3876699232,1345.49162351815
No,18082.5548896089,1307.0870915147
No,52559.0312585917,705.500524263981
No,47725.5215295292,0
No,35664.8053896805,501.169619687987
No,30775.5207643452,991.520923604118
No,19594.5490428608,956.692234248303
No,30726.2856927119,353.649992387444
No,47864.4189213508,838.924060067205
No,20531.4965369275,353.652760924622
No,16475.0275586338,751.243140185971
No,42767.6902792807,991.158408318519
No,17856.265031594,1096.4896471406
Yes,25639.7935387017,1655.77559694702
No,35577.425283317,0
No,16099.9179399102,485.653177783496
No,34367.6765291129,850.466593719231
No,17695.8401686948,0
No,21718.8136181928,766.635537082227
No,31232.0708902559,309.179162515638
No,29275.115419093,244.662374521967
Yes,19651.2617936432,1013.21688638161
No,48565.0177083166,357.592156699681
No,17642.6266276482,1908.24200791737
No,40495.4721803858,1449.13570769994
No,38236.740022089,464.41630119677
No,40637.4479829066,1491.70754528024
No,39019.8757442,256.89418684711
No,35025.9713946151,0
No,23910.1396582202,0
No,43705.822710524,817.621089103321
No,22901.6339371219,888.306320762449
No,51511.2975985728,1240.75460457603
No,10948.504497517,828.644161650737
No,18481.7526600941,959.854227591364
No,48837.3787603345,1281.44884880957
No,11951.4786137937,1577.67543060735
No,21441.0121279953,1444.11426844796
No,13618.3477949365,647.670287929141
No,43654.2303440958,720.164918693873
No,47969.0051087279,64.1547933628275
No,21615.2690793228,546.028664099578
No,14009.9429940502,1102.12727684037
No,28001.0490731826,1294.52356958022
No,33808.3361791774,341.322290452253
No,17348.7842322496,399.390381379442
No,31483.3472045777,710.394633535282
No,26697.7858985394,1467.57338371779
No,13371.055021089,282.831518827634
No,46149.5102207517,544.22518162658
No,42709.4918931997,1585.86037254851
No,28784.4692369344,0
No,43594.7623211524,1033.42627176237
No,38834.2362457054,1131.05364603221
No,24477.4719149196,544.287295321035
No,33716.1775223316,1116.72035656284
Yes,34787.2526819072,2155.28898610335
No,39433.4806360451,732.056646560392
No,33852.3096699306,591.636269770793
No,63251.307626935,0
No,27865.2847981077,453.849958087348
No,27005.5771185451,170.070917002394
No,37212.8085297821,916.729177155089
No,38389.2825323233,611.337290220736
No,33327.9377775435,258.629672515951
No,18141.0028164559,357.595665269024
No,49274.3828394648,813.173887123882
Yes,22308.1257490576,1743.06470981777
No,46182.2570982408,801.802711515901
No,26060.4860985104,674.736614723598
No,39921.1369084698,430.490648307719
No,34089.0331773621,1352.99553198552
No,19427.8142430555,1040.88021196313
No,34412.116373967,1305.77469775412
No,37712.3868971499,1294.76170642516
No,23694.3673679543,583.295482029807
No,21508.5015068054,1409.2991781164
No,40486.8594433597,886.216628786159
No,39638.6396270428,515.619799710376
No,58710.8876485058,1866.30465255816
No,41224.7968784511,657.705720718074
No,49128.0371444139,270.224332861831
No,20749.338158676,953.391788924619
No,24919.1838767956,630.220778875387
Yes,9663.7881589584,2024.66016984007
No,23119.1350274858,497.056988344806
No,37957.9021382577,48.7255629593075
No,49358.4257857338,440.024542832313
No,43996.0139956854,1217.94865980061
No,21524.318420608,1203.98225964262
No,15626.6594167928,1493.87356174054
No,48025.6168546343,0
No,47167.9384961006,1204.95434803363
No,39928.2438966955,945.669717469501
No,16926.3733350784,807.595571807103
No,20632.2681224495,514.381527331564
No,51510.1480660087,1493.3574345851
No,25184.4673054809,738.221429789569
No,22316.2613245872,451.91246146881
No,35591.3872732176,997.027882271094
No,30627.4616912529,1082.07439363356
